symbol,name,market,price,low_60d,rebound_pct,rsi
000700,유수홀딩스,KOSPI,6450.0,5650.0,14.15929203539823,48.21428571428571
060260,뉴보텍,KOSDAQ,1042.0,913.0,14.12924424972617,46.1706783369803
364950,에이아이코리아,KOSDAQ,6230.0,5460.0,14.102564102564097,41.92634560906515
244580,바이오,KOSPI,13175.0,11550.0,14.069264069264076,46.461758398856325
356680,엑스게이트,KOSDAQ,6980.0,6120.0,14.052287581699341,44.03846153846154
115500,케이씨에스,KOSDAQ,8870.0,7780.0,14.010282776349614,44.278606965174134
047080,한빛소프트,KOSDAQ,1223.0,1073.0,13.979496738117426,51.88916876574307
261200,덴티스,KOSDAQ,4040.0,3545.0,13.963328631875882,45.75835475578406
195870,해성디에스,KOSPI,53500.0,46950.0,13.951011714589988,44.84210526315789
012330,현대모비스,KOSPI,401000.0,352000.0,13.920454545454541,43.24734446130501
078130,국일제지,KOSDAQ,312.0,274.0,13.868613138686126,43.10344827586207
003490,대한항공,KOSPI,24650.0,21650.0,13.85681293302541,43.83561643835617
033320,제이씨현시스템,KOSDAQ,4525.0,3975.0,13.83647798742138,51.967213114754095
001250,글로벌,KOSPI,2515.0,2210.0,13.800904977375561,41.1764705882353
269420,글로벌인프라,KOSPI,24495.0,21525.0,13.797909407665498,58.757062146892665
161890,한국콜마,KOSPI,69500.0,61100.0,13.747954173486088,47.07520891364902
424960,스마트레이더시스템,KOSDAQ,6710.0,5900.0,13.728813559322028,42.37288135593221
453630,미국S,KOSPI,13355.0,11744.0,13.717643051771123,51.800554016620495
023900,풍국주정,KOSDAQ,9950.0,8750.0,13.714285714285722,58.58895705521472
498050,바이오코리아액티브,KOSPI,16415.0,14440.0,13.677285318559562,43.95604395604395
002290,삼일기업공사,KOSDAQ,3915.0,3445.0,13.642960812772142,53.694581280788185
322180,티라유텍,KOSDAQ,7830.0,6890.0,13.642960812772142,46.54471544715447
000910,유니온,KOSPI,4415.0,3885.0,13.642213642213651,46.58634538152611
235980,메드팩토,KOSDAQ,5340.0,4700.0,13.617021276595743,41.666666666666664
408900,스튜디오미르,KOSDAQ,2380.0,2095.0,13.603818615751795,41.860465116279066
101970,우양에이치씨,KOSDAQ,12360.0,10880.0,13.602941176470583,45.205479452054796
300610,게임,KOSPI,6890.0,6065.0,13.602638087386643,46.01769911504425
078340,컴투스,KOSDAQ,33000.0,29050.0,13.597246127366613,41.66666666666667
191420,테고사이언스,KOSDAQ,13200.0,11620.0,13.597246127366613,44.490358126721766
246710,티앤알바이오팹,KOSDAQ,3135.0,2760.0,13.586956521739136,47.37903225806452
253230,선물인버스2X,KOSPI,276.0,243.0,13.58024691358024,47.69736842105263
