date,code,name,entry_price,exit_price,return,exit_reason,signals,gap_pct,change_pct,trade_amount
2026-03-17,209640,와이제이링크,4165.724999999999,4103.239124999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",3.6249999999999996,25.45235223160434,93782020800.0
2026-03-17,065170,비엘팜텍,4482.299999999999,4415.065499999999,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",9.852216748768473,6.390134529147982,89973840645.0
2026-03-18,KS11,Stock,5795.9355,5925.03,2.227328099148104,time_exit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.2448444104048026,2.7384647396438306,6776881475675.189
2026-03-18,005930,삼성전자,201502.49999999997,207547.57499999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.403816400206292,3.99002493765586,5243458288500.0
2026-03-18,000660,SK하이닉스,1004999.9999999999,1035149.9999999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",3.0927835051546393,5.6000000000000005,4591365504000.0
2026-03-18,032820,우리기술,24823.499999999996,25568.204999999998,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.4896265560165975,18.62348178137652,2228044576100.0
2026-03-18,122630,Stock,89992.72499999999,92692.50675,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.792276184903453,6.359930761069853,1828574856480.0
2026-03-18,047040,대우건설,12381.599999999999,12753.047999999999,3.0,take_profit,"{'gap_up': False, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",1.7341040462427744,20.698051948051948,1666781125300.0
2026-03-18,005935,삼성전자우,144619.49999999997,148958.08499999996,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.056737588652482,3.6136205698401667,780473194200.0
2026-03-18,396500,Stock,34119.75,35143.3425,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.56797583081571,3.5935198821796757,702725474570.0
2026-03-18,403870,HPSP,45425.99999999999,46788.77999999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.6106696935300793,10.619469026548673,608614450000.0
2026-03-18,090710,휴림로봇,13868.999999999998,13660.964999999998,-1.5,stop_loss,"{'gap_up': True, 'bullish': True, 'volume_spike': True, 'vwap_condition': True, 'momentum': True}",2.6785714285714284,7.898550724637682,588281430990.0
2026-03-18,091160,Stock,102590.4,105100.0,2.4462327859136974,time_exit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",2.623906705539359,2.9584639498432606,481621065300.0
2026-03-18,402340,SK스퀘어,615059.9999999999,633511.7999999999,3.0,take_profit,"{'gap_up': True, 'bullish': True, 'volume_spike': False, 'vwap_condition': True, 'momentum': True}",4.258943781942079,2.941176470588235,352264500000.0
