symbol,name,market,strategy,score,price,returns_6m,return_std,from_52w_high,rsi,volume_trend,details
024740,한일단조,KOSDAQ,퀄리티 적정가,100,3435.0,56.49,5.36,-12.93,63.7,3.97,"['✅ 6M 수익 56.5%', '✅ 변동성 낮음 (σ=5.4)', '✅ 52주 고점 대비 -12.9%', '✅ 모멘텀 양호 (RSI 63.7, MACD+)', '✅ 관심 증가 (거래량 4.0배)']"
040910,아이씨디,KOSDAQ,퀄리티 적정가,100,5500.0,40.13,7.89,-8.79,59.3,1.56,"['✅ 6M 수익 40.1%', '✅ 변동성 낮음 (σ=7.9)', '✅ 52주 고점 대비 -8.8%', '✅ 모멘텀 양호 (RSI 59.3, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
127710,아시아경제,KOSDAQ,퀄리티 적정가,100,1336.0,20.9,6.89,-12.11,82.2,1.32,"['✅ 6M 수익 20.9%', '✅ 변동성 낮음 (σ=6.9)', '✅ 52주 고점 대비 -12.1%', '✅ 모멘텀 양호 (RSI 82.2, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
310870,디와이씨,KOSDAQ,퀄리티 적정가,100,1609.0,25.12,4.98,-9.35,65.9,5.18,"['✅ 6M 수익 25.1%', '✅ 변동성 낮음 (σ=5.0)', '✅ 52주 고점 대비 -9.4%', '✅ 모멘텀 양호 (RSI 65.9, MACD+)', '✅ 관심 증가 (거래량 5.2배)']"
321550,티움바이오,KOSDAQ,퀄리티 적정가,100,7420.0,24.08,6.8,-19.96,58.5,1.87,"['✅ 6M 수익 24.1%', '✅ 변동성 낮음 (σ=6.8)', '✅ 52주 고점 대비 -20.0%', '✅ 모멘텀 양호 (RSI 58.5, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
001230,동국홀딩스,KOSPI,퀄리티 적정가,100,9680.0,25.39,5.11,-6.2,51.0,1.88,"['✅ 6M 수익 25.4%', '✅ 변동성 낮음 (σ=5.1)', '✅ 52주 고점 대비 -6.2%', '✅ 모멘텀 양호 (RSI 51.0, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
003925,남양유업우,KOSPI,퀄리티 적정가,100,45000.0,29.68,3.42,-5.36,70.4,2.07,"['✅ 6M 수익 29.7%', '✅ 변동성 낮음 (σ=3.4)', '✅ 52주 고점 대비 -5.4%', '✅ 모멘텀 양호 (RSI 70.4, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
009900,명신산업,KOSPI,퀄리티 적정가,100,10800.0,16.88,3.69,-6.09,57.4,1.46,"['✅ 6M 수익 16.9%', '✅ 변동성 낮음 (σ=3.7)', '✅ 52주 고점 대비 -6.1%', '✅ 모멘텀 양호 (RSI 57.4, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
336260,두산퓨얼셀,KOSPI,퀄리티 적정가,100,42850.0,30.84,5.56,-7.35,59.9,1.7,"['✅ 6M 수익 30.8%', '✅ 변동성 낮음 (σ=5.6)', '✅ 52주 고점 대비 -7.4%', '✅ 모멘텀 양호 (RSI 59.9, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
036830,솔브레인홀딩스,KOSDAQ,퀄리티 적정가,95,54500.0,27.34,11.59,-12.66,52.7,1.72,"['✅ 6M 수익 27.3%', '⚡ 변동성 보통 (σ=11.6)', '✅ 52주 고점 대비 -12.7%', '✅ 모멘텀 양호 (RSI 52.7, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
036890,진성티이씨,KOSDAQ,퀄리티 적정가,95,16330.0,26.79,9.01,-7.74,53.4,1.6,"['✅ 6M 수익 26.8%', '⚡ 변동성 보통 (σ=9.0)', '✅ 52주 고점 대비 -7.7%', '✅ 모멘텀 양호 (RSI 53.4, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
173940,에프엔씨엔터,KOSDAQ,퀄리티 적정가,95,3800.0,19.87,10.64,-10.27,60.3,1.85,"['✅ 6M 수익 19.9%', '⚡ 변동성 보통 (σ=10.6)', '✅ 52주 고점 대비 -10.3%', '✅ 모멘텀 양호 (RSI 60.3, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
389020,자람테크놀로지,KOSDAQ,퀄리티 적정가,95,55900.0,55.71,9.43,-8.36,51.6,2.17,"['✅ 6M 수익 55.7%', '⚡ 변동성 보통 (σ=9.4)', '✅ 52주 고점 대비 -8.4%', '✅ 모멘텀 양호 (RSI 51.6, MACD+)', '✅ 관심 증가 (거래량 2.2배)']"
425040,티이엠씨,KOSDAQ,퀄리티 적정가,95,9710.0,16.71,10.51,-12.29,51.0,1.94,"['✅ 6M 수익 16.7%', '⚡ 변동성 보통 (σ=10.5)', '✅ 52주 고점 대비 -12.3%', '✅ 모멘텀 양호 (RSI 51.0, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
002870,신풍,KOSPI,퀄리티 적정가,95,1246.0,18.55,8.07,-11.82,53.3,1.82,"['✅ 6M 수익 18.6%', '⚡ 변동성 보통 (σ=8.1)', '✅ 52주 고점 대비 -11.8%', '✅ 모멘텀 양호 (RSI 53.3, MACD+)', '✅ 관심 증가 (거래량 1.8배)']"
015260,에이엔피,KOSPI,퀄리티 적정가,95,700.0,34.87,10.01,-16.37,54.2,2.77,"['✅ 6M 수익 34.9%', '⚡ 변동성 보통 (σ=10.0)', '✅ 52주 고점 대비 -16.4%', '✅ 모멘텀 양호 (RSI 54.2, MACD+)', '✅ 관심 증가 (거래량 2.8배)']"
008370,원풍,KOSDAQ,퀄리티 적정가,93,4880.0,10.16,5.44,-8.1,51.8,2.84,"['⚡ 6M 수익 10.2%', '✅ 변동성 낮음 (σ=5.4)', '✅ 52주 고점 대비 -8.1%', '✅ 모멘텀 양호 (RSI 51.8, MACD+)', '✅ 관심 증가 (거래량 2.8배)']"
109080,옵티시스,KOSDAQ,퀄리티 적정가,93,10390.0,13.93,5.28,-10.74,59.1,2.93,"['⚡ 6M 수익 13.9%', '✅ 변동성 낮음 (σ=5.3)', '✅ 52주 고점 대비 -10.7%', '✅ 모멘텀 양호 (RSI 59.1, MACD+)', '✅ 관심 증가 (거래량 2.9배)']"
137950,제이씨케미칼,KOSDAQ,퀄리티 적정가,93,3975.0,10.11,3.92,-13.11,59.4,5.47,"['⚡ 6M 수익 10.1%', '✅ 변동성 낮음 (σ=3.9)', '✅ 52주 고점 대비 -13.1%', '✅ 모멘텀 양호 (RSI 59.4, MACD+)', '✅ 관심 증가 (거래량 5.5배)']"
261780,차백신연구소,KOSDAQ,퀄리티 적정가,93,3005.0,8.29,3.7,-8.52,61.6,2.45,"['⚡ 6M 수익 8.3%', '✅ 변동성 낮음 (σ=3.7)', '✅ 52주 고점 대비 -8.5%', '✅ 모멘텀 양호 (RSI 61.6, MACD+)', '✅ 관심 증가 (거래량 2.5배)']"
002420,세기상사,KOSPI,퀄리티 적정가,93,5730.0,7.5,6.97,-17.32,55.4,4.01,"['⚡ 6M 수익 7.5%', '✅ 변동성 낮음 (σ=7.0)', '✅ 52주 고점 대비 -17.3%', '✅ 모멘텀 양호 (RSI 55.4, MACD+)', '✅ 관심 증가 (거래량 4.0배)']"
014830,유니드,KOSPI,퀄리티 적정가,93,82600.0,5.9,7.77,-15.37,51.3,1.71,"['⚡ 6M 수익 5.9%', '✅ 변동성 낮음 (σ=7.8)', '✅ 52주 고점 대비 -15.4%', '✅ 모멘텀 양호 (RSI 51.3, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
065450,빅텍,KOSDAQ,퀄리티 적정가,92,5290.0,33.75,4.59,-10.03,58.1,4.38,"['✅ 6M 수익 33.8%', '✅ 변동성 낮음 (σ=4.6)', '✅ 52주 고점 대비 -10.0%', '⚡ 모멘텀 보통 (RSI 58.1)', '✅ 관심 증가 (거래량 4.4배)']"
072470,우리산업홀딩스,KOSDAQ,퀄리티 적정가,92,3905.0,18.87,4.07,-16.91,53.8,1.38,"['✅ 6M 수익 18.9%', '✅ 변동성 낮음 (σ=4.1)', '✅ 52주 고점 대비 -16.9%', '⚡ 모멘텀 보통 (RSI 53.8)', '✅ 관심 증가 (거래량 1.4배)']"
049080,기가레인,KOSDAQ,퀄리티 적정가,88,517.0,6.6,8.88,-17.15,64.3,1.8,"['⚡ 6M 수익 6.6%', '⚡ 변동성 보통 (σ=8.9)', '✅ 52주 고점 대비 -17.1%', '✅ 모멘텀 양호 (RSI 64.3, MACD+)', '✅ 관심 증가 (거래량 1.8배)']"
332290,누보,KOSDAQ,퀄리티 적정가,88,1362.0,10.55,5.7,-20.77,60.2,3.98,"['⚡ 6M 수익 10.6%', '✅ 변동성 낮음 (σ=5.7)', '⚡ 52주 고점 대비 -20.8%', '✅ 모멘텀 양호 (RSI 60.2, MACD+)', '✅ 관심 증가 (거래량 4.0배)']"
005010,휴스틸,KOSPI,퀄리티 적정가,88,4810.0,12.12,4.26,-28.64,57.1,2.29,"['⚡ 6M 수익 12.1%', '✅ 변동성 낮음 (σ=4.3)', '⚡ 52주 고점 대비 -28.6%', '✅ 모멘텀 양호 (RSI 57.1, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
089980,상아프론테크,KOSDAQ,퀄리티 적정가,87,22000.0,15.18,8.21,-7.37,50.6,1.53,"['✅ 6M 수익 15.2%', '⚡ 변동성 보통 (σ=8.2)', '✅ 52주 고점 대비 -7.4%', '⚡ 모멘텀 보통 (RSI 50.6)', '✅ 관심 증가 (거래량 1.5배)']"
228340,동양파일,KOSDAQ,퀄리티 적정가,87,2290.0,19.21,8.7,-5.18,57.0,1.37,"['✅ 6M 수익 19.2%', '⚡ 변동성 보통 (σ=8.7)', '✅ 52주 고점 대비 -5.2%', '⚡ 모멘텀 보통 (RSI 57.0)', '✅ 관심 증가 (거래량 1.4배)']"
000725,현대건설우,KOSPI,퀄리티 적정가,87,70800.0,31.11,11.15,-10.27,49.0,1.39,"['✅ 6M 수익 31.1%', '⚡ 변동성 보통 (σ=11.2)', '✅ 52주 고점 대비 -10.3%', '⚡ 모멘텀 보통 (RSI 49.0)', '✅ 관심 증가 (거래량 1.4배)']"
004410,서울식품,KOSPI,퀄리티 적정가,87,198.0,24.53,4.27,-26.12,45.9,2.16,"['✅ 6M 수익 24.5%', '✅ 변동성 낮음 (σ=4.3)', '⚡ 52주 고점 대비 -26.1%', '⚡ 모멘텀 보통 (RSI 45.9)', '✅ 관심 증가 (거래량 2.2배)']"
005880,대한해운,KOSPI,퀄리티 적정가,87,2515.0,36.39,9.78,-10.82,55.5,4.42,"['✅ 6M 수익 36.4%', '⚡ 변동성 보통 (σ=9.8)', '✅ 52주 고점 대비 -10.8%', '⚡ 모멘텀 보통 (RSI 55.5)', '✅ 관심 증가 (거래량 4.4배)']"
010140,삼성중공업,KOSPI,퀄리티 적정가,87,28750.0,30.68,11.47,-9.73,48.5,1.46,"['✅ 6M 수익 30.7%', '⚡ 변동성 보통 (σ=11.5)', '✅ 52주 고점 대비 -9.7%', '⚡ 모멘텀 보통 (RSI 48.5)', '✅ 관심 증가 (거래량 1.5배)']"
028670,팬오션,KOSPI,퀄리티 적정가,87,5100.0,22.45,11.32,-17.74,48.2,3.21,"['✅ 6M 수익 22.4%', '⚡ 변동성 보통 (σ=11.3)', '✅ 52주 고점 대비 -17.7%', '⚡ 모멘텀 보통 (RSI 48.2)', '✅ 관심 증가 (거래량 3.2배)']"
047050,포스코인터내셔널,KOSPI,퀄리티 적정가,87,73800.0,46.72,10.18,-7.17,50.6,1.9,"['✅ 6M 수익 46.7%', '⚡ 변동성 보통 (σ=10.2)', '✅ 52주 고점 대비 -7.2%', '⚡ 모멘텀 보통 (RSI 50.6)', '✅ 관심 증가 (거래량 1.9배)']"
117580,대성에너지,KOSPI,퀄리티 적정가,87,10380.0,26.89,2.04,-27.87,56.2,5.46,"['✅ 6M 수익 26.9%', '✅ 변동성 낮음 (σ=2.0)', '⚡ 52주 고점 대비 -27.9%', '⚡ 모멘텀 보통 (RSI 56.2)', '✅ 관심 증가 (거래량 5.5배)']"
229200,코스닥150,KOSPI,퀄리티 적정가,87,19640.0,39.24,11.84,-6.92,48.5,1.62,"['✅ 6M 수익 39.2%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -6.9%', '⚡ 모멘텀 보통 (RSI 48.5)', '✅ 관심 증가 (거래량 1.6배)']"
232080,코스닥150,KOSPI,퀄리티 적정가,87,20070.0,38.75,11.68,-6.76,48.6,1.51,"['✅ 6M 수익 38.7%', '⚡ 변동성 보통 (σ=11.7)', '✅ 52주 고점 대비 -6.8%', '⚡ 모멘텀 보통 (RSI 48.6)', '✅ 관심 증가 (거래량 1.5배)']"
270810,코스닥150,KOSPI,퀄리티 적정가,87,19535.0,38.89,11.76,-6.62,48.6,1.34,"['✅ 6M 수익 38.9%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -6.6%', '⚡ 모멘텀 보통 (RSI 48.6)', '✅ 관심 증가 (거래량 1.3배)']"
301400,코스닥150,KOSPI,퀄리티 적정가,87,19825.0,38.73,11.79,-6.88,48.3,1.35,"['✅ 6M 수익 38.7%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -6.9%', '⚡ 모멘텀 보통 (RSI 48.3)', '✅ 관심 증가 (거래량 1.3배)']"
304770,코스닥150,KOSPI,퀄리티 적정가,87,19605.0,38.89,11.78,-6.91,48.2,1.47,"['✅ 6M 수익 38.9%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -6.9%', '⚡ 모멘텀 보통 (RSI 48.2)', '✅ 관심 증가 (거래량 1.5배)']"
316670,코스닥150,KOSPI,퀄리티 적정가,87,9790.0,39.36,11.95,-6.89,48.2,1.59,"['✅ 6M 수익 39.4%', '⚡ 변동성 보통 (σ=11.9)', '✅ 52주 고점 대비 -6.9%', '⚡ 모멘텀 보통 (RSI 48.2)', '✅ 관심 증가 (거래량 1.6배)']"
354500,코스닥150,KOSPI,퀄리티 적정가,87,19795.0,39.11,11.82,-6.76,48.3,1.62,"['✅ 6M 수익 39.1%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -6.8%', '⚡ 모멘텀 보통 (RSI 48.3)', '✅ 관심 증가 (거래량 1.6배)']"
381570,친환경에너지,KOSPI,퀄리티 적정가,87,11120.0,43.02,11.46,-5.92,50.6,1.66,"['✅ 6M 수익 43.0%', '⚡ 변동성 보통 (σ=11.5)', '✅ 52주 고점 대비 -5.9%', '⚡ 모멘텀 보통 (RSI 50.6)', '✅ 관심 증가 (거래량 1.7배)']"
450080,에코프로머티,KOSPI,퀄리티 적정가,87,61900.0,23.06,10.57,-17.02,46.7,1.81,"['✅ 6M 수익 23.1%', '⚡ 변동성 보통 (σ=10.6)', '✅ 52주 고점 대비 -17.0%', '⚡ 모멘텀 보통 (RSI 46.7)', '✅ 관심 증가 (거래량 1.8배)']"
450910,코스닥150,KOSPI,퀄리티 적정가,87,19210.0,38.65,11.79,-6.97,48.1,2.16,"['✅ 6M 수익 38.7%', '⚡ 변동성 보통 (σ=11.8)', '✅ 52주 고점 대비 -7.0%', '⚡ 모멘텀 보통 (RSI 48.1)', '✅ 관심 증가 (거래량 2.2배)']"
461450,코스닥글로벌,KOSPI,퀄리티 적정가,87,18135.0,31.65,9.53,-7.64,47.2,1.57,"['✅ 6M 수익 31.7%', '⚡ 변동성 보통 (σ=9.5)', '✅ 52주 고점 대비 -7.6%', '⚡ 모멘텀 보통 (RSI 47.2)', '✅ 관심 증가 (거래량 1.6배)']"
494840,미국방산TOP10,KOSPI,퀄리티 적정가,87,15550.0,34.46,11.2,-5.04,54.7,2.32,"['✅ 6M 수익 34.5%', '⚡ 변동성 보통 (σ=11.2)', '✅ 52주 고점 대비 -5.0%', '⚡ 모멘텀 보통 (RSI 54.7)', '✅ 관심 증가 (거래량 2.3배)']"
010170,대한광통신,KOSDAQ,퀄리티 적정가,85,7270.0,358.96,87.08,-5.22,67.4,1.93,"['✅ 6M 수익 359.0%', '❌ 변동성 높음 (σ=87.1)', '✅ 52주 고점 대비 -5.2%', '✅ 모멘텀 양호 (RSI 67.4, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
015750,성우하이텍,KOSDAQ,퀄리티 적정가,85,9850.0,62.54,12.92,-12.91,56.2,2.37,"['✅ 6M 수익 62.5%', '❌ 변동성 높음 (σ=12.9)', '✅ 52주 고점 대비 -12.9%', '✅ 모멘텀 양호 (RSI 56.2, MACD+)', '✅ 관심 증가 (거래량 2.4배)']"
019210,와이지-원,KOSDAQ,퀄리티 적정가,85,12860.0,133.82,41.38,-6.74,66.6,2.26,"['✅ 6M 수익 133.8%', '❌ 변동성 높음 (σ=41.4)', '✅ 52주 고점 대비 -6.7%', '✅ 모멘텀 양호 (RSI 66.6, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
031980,피에스케이홀딩스,KOSDAQ,퀄리티 적정가,85,110000.0,184.97,42.95,-6.22,72.2,1.42,"['✅ 6M 수익 185.0%', '❌ 변동성 높음 (σ=43.0)', '✅ 52주 고점 대비 -6.2%', '✅ 모멘텀 양호 (RSI 72.2, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
036930,주성엔지니어링,KOSDAQ,퀄리티 적정가,85,64100.0,123.73,32.96,-8.43,61.4,1.98,"['✅ 6M 수익 123.7%', '❌ 변동성 높음 (σ=33.0)', '✅ 52주 고점 대비 -8.4%', '✅ 모멘텀 양호 (RSI 61.4, MACD+)', '✅ 관심 증가 (거래량 2.0배)']"
037350,성도이엔지,KOSDAQ,퀄리티 적정가,85,10700.0,116.82,27.28,-12.65,63.9,2.1,"['✅ 6M 수익 116.8%', '❌ 변동성 높음 (σ=27.3)', '✅ 52주 고점 대비 -12.7%', '✅ 모멘텀 양호 (RSI 63.9, MACD+)', '✅ 관심 증가 (거래량 2.1배)']"
043260,성호전자,KOSDAQ,퀄리티 적정가,85,46800.0,4181.79,1528.74,-7.14,79.0,1.48,"['✅ 6M 수익 4181.8%', '❌ 변동성 높음 (σ=1528.7)', '✅ 52주 고점 대비 -7.1%', '✅ 모멘텀 양호 (RSI 79.0, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
044490,태웅,KOSDAQ,퀄리티 적정가,85,44800.0,35.14,15.13,-10.4,60.5,2.17,"['✅ 6M 수익 35.1%', '❌ 변동성 높음 (σ=15.1)', '✅ 52주 고점 대비 -10.4%', '✅ 모멘텀 양호 (RSI 60.5, MACD+)', '✅ 관심 증가 (거래량 2.2배)']"
046210,파나진,KOSDAQ,퀄리티 적정가,85,2035.0,17.63,2.76,-23.5,53.4,1.17,"['✅ 6M 수익 17.6%', '✅ 변동성 낮음 (σ=2.8)', '⚡ 52주 고점 대비 -23.5%', '✅ 모멘텀 양호 (RSI 53.4, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
051370,인터플렉스,KOSDAQ,퀄리티 적정가,85,12620.0,37.17,16.06,-7.0,51.9,1.63,"['✅ 6M 수익 37.2%', '❌ 변동성 높음 (σ=16.1)', '✅ 52주 고점 대비 -7.0%', '✅ 모멘텀 양호 (RSI 51.9, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
052020,에스티큐브,KOSDAQ,퀄리티 적정가,85,17100.0,106.77,12.35,-5.26,80.2,2.3,"['✅ 6M 수익 106.8%', '❌ 변동성 높음 (σ=12.3)', '✅ 52주 고점 대비 -5.3%', '✅ 모멘텀 양호 (RSI 80.2, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
066980,한성크린텍,KOSDAQ,퀄리티 적정가,85,1484.0,17.31,10.41,-12.65,62.8,1.29,"['✅ 6M 수익 17.3%', '⚡ 변동성 보통 (σ=10.4)', '✅ 52주 고점 대비 -12.7%', '✅ 모멘텀 양호 (RSI 62.8, MACD+)', '⚡ 관심 보통 (거래량 1.3배)']"
073490,이노와이어리스,KOSDAQ,퀄리티 적정가,85,41600.0,88.24,23.9,-8.67,61.3,2.28,"['✅ 6M 수익 88.2%', '❌ 변동성 높음 (σ=23.9)', '✅ 52주 고점 대비 -8.7%', '✅ 모멘텀 양호 (RSI 61.3, MACD+)', '✅ 관심 증가 (거래량 2.3배)']"
074600,원익QnC,KOSDAQ,퀄리티 적정가,85,34850.0,63.23,17.05,-5.43,59.7,1.52,"['✅ 6M 수익 63.2%', '❌ 변동성 높음 (σ=17.1)', '✅ 52주 고점 대비 -5.4%', '✅ 모멘텀 양호 (RSI 59.7, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
078600,대주전자재료,KOSDAQ,퀄리티 적정가,85,110700.0,60.2,18.79,-6.82,58.6,1.72,"['✅ 6M 수익 60.2%', '❌ 변동성 높음 (σ=18.8)', '✅ 52주 고점 대비 -6.8%', '✅ 모멘텀 양호 (RSI 58.6, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
088800,에이스테크,KOSDAQ,퀄리티 적정가,85,3420.0,54.4,22.88,-16.79,58.3,3.29,"['✅ 6M 수익 54.4%', '❌ 변동성 높음 (σ=22.9)', '✅ 52주 고점 대비 -16.8%', '✅ 모멘텀 양호 (RSI 58.3, MACD+)', '✅ 관심 증가 (거래량 3.3배)']"
089030,테크윙,KOSDAQ,퀄리티 적정가,85,64100.0,52.44,19.57,-9.85,74.7,3.49,"['✅ 6M 수익 52.4%', '❌ 변동성 높음 (σ=19.6)', '✅ 52주 고점 대비 -9.8%', '✅ 모멘텀 양호 (RSI 74.7, MACD+)', '✅ 관심 증가 (거래량 3.5배)']"
095190,이엠코리아,KOSDAQ,퀄리티 적정가,85,2315.0,10.5,6.17,-10.96,49.2,1.57,"['⚡ 6M 수익 10.5%', '✅ 변동성 낮음 (σ=6.2)', '✅ 52주 고점 대비 -11.0%', '⚡ 모멘텀 보통 (RSI 49.2)', '✅ 관심 증가 (거래량 1.6배)']"
095910,에스에너지,KOSDAQ,퀄리티 적정가,85,1812.0,28.33,30.1,-11.61,59.5,3.23,"['✅ 6M 수익 28.3%', '❌ 변동성 높음 (σ=30.1)', '✅ 52주 고점 대비 -11.6%', '✅ 모멘텀 양호 (RSI 59.5, MACD+)', '✅ 관심 증가 (거래량 3.2배)']"
115180,큐리언트,KOSDAQ,퀄리티 적정가,85,48000.0,301.67,89.54,-5.7,69.2,2.69,"['✅ 6M 수익 301.7%', '❌ 변동성 높음 (σ=89.5)', '✅ 52주 고점 대비 -5.7%', '✅ 모멘텀 양호 (RSI 69.2, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
123010,알엔티엑스,KOSDAQ,퀄리티 적정가,85,1245.0,59.21,23.72,-19.94,54.4,1.65,"['✅ 6M 수익 59.2%', '❌ 변동성 높음 (σ=23.7)', '✅ 52주 고점 대비 -19.9%', '✅ 모멘텀 양호 (RSI 54.4, MACD+)', '✅ 관심 증가 (거래량 1.7배)']"
125020,티씨머티리얼즈,KOSDAQ,퀄리티 적정가,85,6040.0,27.56,13.8,-16.46,51.5,1.31,"['✅ 6M 수익 27.6%', '❌ 변동성 높음 (σ=13.8)', '✅ 52주 고점 대비 -16.5%', '✅ 모멘텀 양호 (RSI 51.5, MACD+)', '✅ 관심 증가 (거래량 1.3배)']"
144510,지씨셀,KOSDAQ,퀄리티 적정가,85,26100.0,27.32,10.15,-5.09,52.9,1.2,"['✅ 6M 수익 27.3%', '⚡ 변동성 보통 (σ=10.1)', '✅ 52주 고점 대비 -5.1%', '✅ 모멘텀 양호 (RSI 52.9, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
183300,코미코,KOSDAQ,퀄리티 적정가,85,111500.0,15.66,9.71,-12.0,51.3,1.01,"['✅ 6M 수익 15.7%', '⚡ 변동성 보통 (σ=9.7)', '✅ 52주 고점 대비 -12.0%', '✅ 모멘텀 양호 (RSI 51.3, MACD+)', '⚡ 관심 보통 (거래량 1.0배)']"
187660,현대ADM,KOSDAQ,퀄리티 적정가,85,17500.0,522.78,105.0,-6.27,61.5,1.39,"['✅ 6M 수익 522.8%', '❌ 변동성 높음 (σ=105.0)', '✅ 52주 고점 대비 -6.3%', '✅ 모멘텀 양호 (RSI 61.5, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
187790,나노,KOSDAQ,퀄리티 적정가,85,4425.0,140.49,56.62,-9.69,61.4,1.38,"['✅ 6M 수익 140.5%', '❌ 변동성 높음 (σ=56.6)', '✅ 52주 고점 대비 -9.7%', '✅ 모멘텀 양호 (RSI 61.4, MACD+)', '✅ 관심 증가 (거래량 1.4배)']"
196450,코아시아씨엠,KOSDAQ,퀄리티 적정가,85,1700.0,73.65,17.37,-7.61,59.9,1.64,"['✅ 6M 수익 73.6%', '❌ 변동성 높음 (σ=17.4)', '✅ 52주 고점 대비 -7.6%', '✅ 모멘텀 양호 (RSI 59.9, MACD+)', '✅ 관심 증가 (거래량 1.6배)']"
217730,강스템바이오텍,KOSDAQ,퀄리티 적정가,85,2475.0,63.26,24.1,-6.43,56.1,1.47,"['✅ 6M 수익 63.3%', '❌ 변동성 높음 (σ=24.1)', '✅ 52주 고점 대비 -6.4%', '✅ 모멘텀 양호 (RSI 56.1, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
224060,더코디,KOSDAQ,퀄리티 적정가,85,5350.0,84.8,36.1,-11.57,62.7,1.54,"['✅ 6M 수익 84.8%', '❌ 변동성 높음 (σ=36.1)', '✅ 52주 고점 대비 -11.6%', '✅ 모멘텀 양호 (RSI 62.7, MACD+)', '✅ 관심 증가 (거래량 1.5배)']"
232830,아이티센피엔에스,KOSDAQ,퀄리티 적정가,85,2990.0,26.96,14.55,-19.62,76.3,2.69,"['✅ 6M 수익 27.0%', '❌ 변동성 높음 (σ=14.5)', '✅ 52주 고점 대비 -19.6%', '✅ 모멘텀 양호 (RSI 76.3, MACD+)', '✅ 관심 증가 (거래량 2.7배)']"
327260,머트리얼즈,KOSDAQ,퀄리티 적정가,85,65000.0,412.21,109.28,-5.52,64.0,1.87,"['✅ 6M 수익 412.2%', '❌ 변동성 높음 (σ=109.3)', '✅ 52주 고점 대비 -5.5%', '✅ 모멘텀 양호 (RSI 64.0, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
417200,머트리얼즈,KOSDAQ,퀄리티 적정가,85,21550.0,106.81,27.32,-5.69,64.0,2.78,"['✅ 6M 수익 106.8%', '❌ 변동성 높음 (σ=27.3)', '✅ 52주 고점 대비 -5.7%', '✅ 모멘텀 양호 (RSI 64.0, MACD+)', '✅ 관심 증가 (거래량 2.8배)']"
003070,코오롱글로벌,KOSPI,퀄리티 적정가,85,10040.0,9.13,3.71,-8.31,45.8,1.43,"['⚡ 6M 수익 9.1%', '✅ 변동성 낮음 (σ=3.7)', '✅ 52주 고점 대비 -8.3%', '⚡ 모멘텀 보통 (RSI 45.8)', '✅ 관심 증가 (거래량 1.4배)']"
005090,에너지,KOSPI,퀄리티 적정가,85,58100.0,145.15,28.74,-8.21,62.7,1.87,"['✅ 6M 수익 145.1%', '❌ 변동성 높음 (σ=28.7)', '✅ 52주 고점 대비 -8.2%', '✅ 모멘텀 양호 (RSI 62.7, MACD+)', '✅ 관심 증가 (거래량 1.9배)']"
005750,대림바스,KOSPI,퀄리티 적정가,85,5530.0,16.67,11.01,-7.99,50.4,1.17,"['✅ 6M 수익 16.7%', '⚡ 변동성 보통 (σ=11.0)', '✅ 52주 고점 대비 -8.0%', '✅ 모멘텀 양호 (RSI 50.4, MACD+)', '⚡ 관심 보통 (거래량 1.2배)']"
017390,서울가스,KOSPI,퀄리티 적정가,85,67400.0,5.48,3.72,-8.67,45.9,3.56,"['⚡ 6M 수익 5.5%', '✅ 변동성 낮음 (σ=3.7)', '✅ 52주 고점 대비 -8.7%', '⚡ 모멘텀 보통 (RSI 45.9)', '✅ 관심 증가 (거래량 3.6배)']"
