symbol,name,market,price,strategies_count,s1_top20,s2_turnaround,s3_momentum,s4_breakout,s5_ma200,s1_value,s2_value,s3_value,s4_value,s5_value
290550,디케이티,KOSDAQ,19000.0,3,True,False,True,False,True,19441295975.5,183.5820895522388,72.52888318356868,14458411000.0,133.41810095947127
290660,네오펙트,KOSDAQ,998.0,3,True,True,True,False,False,2637280720.45,50.30120481927711,59.41123996431757,9395927486.0,-1.577423951794632
290740,액트로,KOSDAQ,23200.0,3,True,True,False,False,True,8248633662.5,171.34502923976606,49.90583804143127,4954174400.0,125.25857402584163
298830,슈어소프트테크,KOSDAQ,7230.0,3,True,True,False,False,True,12541268632.0,14.761904761904754,41.49532710280374,2679958560.0,20.11762555863832
304360,에스바이오메딕스,KOSDAQ,34750.0,3,True,True,False,False,True,3447823555.0,17.200674536256333,43.01552106430155,2251348250.0,32.46876024488614
306620,지아이에스,KOSDAQ,2880.0,3,True,True,False,False,True,6192915734.25,34.265734265734274,44.08060453400503,3150083520.0,28.318800932093513
307750,국전약품,KOSDAQ,4655.0,3,True,False,True,False,True,15215954130.25,52.124183006535944,68.70229007633587,10301123980.0,25.622377244943383
309710,아이티켐,KOSDAQ,36200.0,3,True,True,True,False,False,11598240360.0,39.4990366088632,55.841121495327094,10398993000.0,0.0
314130,지놈앤컴퍼니,KOSDAQ,9060.0,3,True,False,True,False,True,4743743782.0,67.46765249537894,60.901162790697676,7718087160.0,112.52763621649197
315640,딥노이드,KOSDAQ,3550.0,3,True,True,True,False,False,2063842405.75,19.932432432432435,51.97368421052632,1202235900.0,-20.26270630620918
317830,에스피시스템스,KOSDAQ,10340.0,3,True,True,False,False,True,2025634446.5,13.501646542261248,40.024479804161565,464369400.0,6.024096385542177
317850,대모,KOSDAQ,8340.0,3,True,True,False,False,True,2043613518.5,15.833333333333343,43.735763097949885,1022875980.0,8.559825054670412
322180,티라유텍,KOSDAQ,7830.0,3,True,True,False,False,True,1881761030.5,13.642960812772142,46.54471544715447,1027491750.0,19.113267894562714
322310,오로스테크놀로지,KOSDAQ,32000.0,3,True,False,True,False,True,10035921587.5,47.80600461893765,62.96296296296296,10871328000.0,34.97895171971619
323350,다원넥스뷰,KOSDAQ,15850.0,3,True,True,False,False,True,7416238535.5,215.73705179282868,45.917085427135675,14482145000.0,110.12441751788047
327260,머트리얼즈,KOSDAQ,65000.0,3,True,False,True,False,True,22749103722.5,224.18952618453866,63.96128071481757,16116880000.0,258.8671942934595
330350,위더스제약,KOSDAQ,8360.0,3,True,True,False,False,True,15935714036.5,24.21991084695394,44.53125,923445600.0,9.188984451018435
330860,네패스아크,KOSDAQ,17990.0,3,True,True,False,False,True,2933624248.0,18.824306472919417,43.28462073764788,963130630.0,9.29293727047118
331740,아우토크립트,KOSDAQ,19170.0,3,True,True,True,False,False,8059436939.0,31.662087912087912,52.33589591957421,4776454710.0,0.0
331920,셀레믹스,KOSDAQ,6470.0,3,True,False,True,False,True,1491624249.75,143.23308270676694,71.22905027932961,1482652260.0,99.55739588393592
332290,누보,KOSDAQ,1362.0,3,True,False,True,False,True,3566177197.0,26.111111111111107,60.232220609579095,3891020166.0,10.057937989382083
332570,일렉트로닉스,KOSDAQ,5070.0,3,True,True,False,False,True,6778233277.25,14.576271186440671,43.0835734870317,1857308310.0,2.4439033753952843
348210,넥스틴,KOSDAQ,81100.0,3,True,True,False,False,True,9677891270.0,23.43987823439879,53.65344467640919,5126655400.0,34.40559498506375
354320,알멕,KOSDAQ,60300.0,3,True,True,False,False,True,15396858120.0,207.81010719754977,47.695035460992905,19198133100.0,104.60826678474903
355150,코스텍시스,KOSDAQ,23400.0,3,True,False,True,False,True,6892982087.5,108.18505338078293,61.53176675369886,17227945800.0,86.53964964027342
356860,티엘비,KOSDAQ,59000.0,3,True,True,False,False,True,13520312640.0,25.398512221041436,47.97979797979798,7537250000.0,28.216690553363687
357780,솔브레인,KOSDAQ,424000.0,3,True,True,False,False,True,29169357000.0,70.62374245472837,51.82186234817813,12025488000.0,58.03882760535765
360350,코셈,KOSDAQ,13200.0,3,True,False,True,False,True,1883402200.0,121.10552763819094,86.5,1530804000.0,69.84700901990554
361390,제노코,KOSDAQ,28050.0,3,True,True,False,False,True,15487081452.5,89.65517241379311,49.31506849315069,11898725850.0,45.752143413873725
365270,큐라클,KOSDAQ,19710.0,3,True,False,True,False,True,8402924765.5,212.36133122028525,62.508858965272864,10960139700.0,183.00992760344724
366030,공구우먼,KOSDAQ,5710.0,3,True,True,False,False,True,4349921542.5,22.00854700854702,42.299794661190965,4594739930.0,14.800406124028665
371950,풍원정밀,KOSDAQ,17200.0,3,True,True,False,False,True,5202178908.0,90.68736141906875,49.826130153999,5663805200.0,53.09096896792656
373200,엑스플러스,KOSDAQ,774.0,3,True,True,False,False,True,1445458423.5,74.7178329571106,41.1849710982659,621019674.0,24.23756019261638
376900,로킷헬스케어,KOSDAQ,103600.0,3,True,False,True,True,False,45812501980.0,98.08795411089865,73.34878331402086,34060675600.0,161.4177877645877
377220,프롬바이오,KOSDAQ,1650.0,3,True,False,True,True,False,2694688119.55,53.3457249070632,68.49015317286651,36285780300.0,-1.3101820976670342
378340,필에너지,KOSDAQ,14290.0,3,True,True,False,False,True,1661518587.0,19.182652210175142,44.44444444444444,607539350.0,4.9219326487832005
388720,유일로보틱스,KOSDAQ,104500.0,3,True,True,False,False,True,12779399860.0,31.944444444444443,43.96551724137931,7582415500.0,23.578697161237685
388790,라이콤,KOSDAQ,5450.0,3,True,False,True,False,True,10613839207.0,129.47368421052633,78.2212086659065,3767247100.0,111.81294390843463
388870,파로스아이바이오,KOSDAQ,11110.0,3,True,False,True,False,True,2575966868.0,48.13333333333334,72.84345047923323,19967825240.0,51.719476014734944
389030,지니너스,KOSDAQ,5320.0,3,True,False,True,False,True,5365157779.75,85.3658536585366,75.669099756691,5989138960.0,112.46006389776358
389260,대명에너지,KOSDAQ,20400.0,3,True,True,True,False,False,7505509930.0,45.71428571428571,52.00458190148912,8735484000.0,-7.5484011311725
389500,에스비비테크,KOSDAQ,49500.0,3,True,True,False,False,True,11749232795.0,41.83381088825215,43.95711500974659,3440448000.0,49.40351777373668
389650,넥스트바이오메디컬,KOSDAQ,70600.0,3,True,True,False,False,True,5840491740.0,15.927750410509024,42.33409610983982,4422878200.0,7.574395465419248
393890,더블유씨피,KOSDAQ,10130.0,3,True,True,False,False,True,7503197631.0,66.88632619439869,54.20974889217135,5593796130.0,31.6097180719761
394280,오픈엣지테크놀로지,KOSDAQ,15360.0,3,True,True,False,False,True,6265430991.5,39.25657298277425,47.591836734693885,3192284160.0,16.776334545952174
396270,넥스트칩,KOSDAQ,3320.0,3,True,True,True,False,False,2105459256.25,25.757575757575758,52.7027027027027,2334763440.0,-7.867351186346605
396300,세아메카닉스,KOSDAQ,3920.0,3,True,True,False,False,True,5910429725.5,70.80610021786494,47.211895910780676,786348080.0,22.71667162333495
397030,에이프릴바이오,KOSDAQ,65700.0,3,True,True,False,False,True,31555576550.0,51.382488479262676,43.37568058076225,19803688200.0,85.8596717044916
398120,에스지헬스케어,KOSDAQ,4130.0,3,True,True,False,False,True,1014832079.5,48.02867383512546,48.33068362480127,531010620.0,26.05683240240515
399720,가온칩스,KOSDAQ,61600.0,3,True,True,False,False,True,8379144780.0,35.982339955849895,43.35378323108384,3954473600.0,20.22151203922813
405100,큐알티,KOSDAQ,17010.0,3,True,True,False,False,True,2102909250.0,18.78491620111731,45.90747330960854,1315281240.0,13.69142902974625
417010,나노팀,KOSDAQ,10470.0,3,True,True,False,False,True,11390477967.0,113.23828920570267,46.38346727898966,2204887770.0,63.13366209362656
417840,저스템,KOSDAQ,6810.0,3,True,True,False,False,True,13341240076.0,99.82394366197182,50.38461538461539,7177038570.0,54.125226180466846
418420,라온텍,KOSDAQ,6230.0,3,True,True,False,False,True,2183621905.5,48.86499402628435,45.13274336283186,1693731410.0,29.514424850970066
420770,기가비스,KOSDAQ,70100.0,3,True,True,False,False,True,9837417630.0,134.0567612687813,55.848434925864915,7389030700.0,93.32464613454128
432470,케이엔에스,KOSDAQ,14340.0,3,True,True,False,False,True,11476418566.5,64.82758620689654,49.46846208362863,1096579800.0,24.8269918784112
432720,퀄리타스반도체,KOSDAQ,14630.0,3,True,True,True,False,False,8348420788.5,43.572129538763505,57.75100401606426,18166290450.0,2.266213703532838
437730,삼현,KOSDAQ,48050.0,3,True,True,False,False,True,25562536857.5,12.266355140186924,46.68705402650357,8854509850.0,50.984541759559086
440110,파두,KOSDAQ,69300.0,3,True,False,False,True,True,100445953690.0,226.11764705882354,70.41036717062636,70630629300.0,203.97936624907888
445180,퓨릿,KOSDAQ,9510.0,3,True,True,False,False,True,1215800567.5,15.4126213592233,50.24630541871921,912855390.0,22.90950448471063
451220,아이엠티,KOSDAQ,12250.0,3,True,True,False,False,True,3616525399.0,38.261851015801355,47.11830131445905,595570500.0,19.223151676180184
451760,컨텍,KOSDAQ,17730.0,3,True,True,False,False,True,16459580949.0,105.68445475638053,47.68764215314633,7885222470.0,60.251630309521545
452280,한선엔지니어링,KOSDAQ,16450.0,3,True,False,True,False,True,14398085503.0,105.62499999999999,74.43548387096774,19812824150.0,82.66513427830617
461300,아이스크림미디어,KOSDAQ,16710.0,3,True,True,True,False,False,1065403087.0,16.203059805285115,56.405693950177934,853647060.0,-9.764447948504717
462350,이노스페이스,KOSDAQ,18300.0,3,True,True,False,False,True,11180663114.0,77.15392061955471,47.359154929577464,5434166700.0,43.9747170955815
464080,에스오에스랩,KOSDAQ,15350.0,3,True,True,False,False,True,13975063523.0,40.567765567765555,41.4027149321267,3574938250.0,15.835506035143055
468530,프로티나,KOSDAQ,90800.0,3,True,False,True,True,False,16539632180.0,46.451612903225815,60.572987721691675,42347939600.0,0.0
474170,루미르,KOSDAQ,15690.0,3,True,True,False,False,True,13511320841.5,94.6650124069479,40.059642147117295,4384256700.0,58.02673058910028
475580,에이럭스,KOSDAQ,11430.0,3,True,False,True,True,False,5664300443.0,38.210399032648134,61.599999999999994,20378295540.0,8.415735932275737
482630,삼양엔씨켐,KOSDAQ,18920.0,3,True,True,False,False,True,6041345686.0,94.8506694129763,43.002175489485126,1686812600.0,70.21008620709044
484590,삼양컴텍,KOSDAQ,13320.0,3,True,True,True,False,False,21019427269.0,19.247985675917633,53.13404050144647,7432932960.0,0.0
486990,노타,KOSDAQ,46650.0,3,True,False,True,True,False,23420067590.0,59.76027397260273,66.39566395663957,49795936050.0,0.0
000050,경방,KOSPI,9110.0,2,True,False,False,False,True,1913138144.5,11.097560975609767,34.65703971119133,414140600.0,13.859344340153235
000120,대한통운,KOSPI,110000.0,2,True,False,False,False,True,15102544185.0,18.025751072961384,27.46031746031747,9921450000.0,17.88535113759364
000227,유유제약2우B,KOSPI,10810.0,2,False,False,True,False,True,12836822.5,6.712734452122415,54.83870967741936,19328280.0,1.5500234852043215
000240,한국앤컴퍼니,KOSPI,24850.0,2,True,False,False,False,True,4963703745.0,2.053388090349073,19.453924914675767,2027436950.0,2.206382860585965
000370,한화손해보험,KOSPI,6750.0,2,True,False,False,False,True,28088606850.0,29.31034482758621,26.400000000000006,1924202250.0,15.653485025015424
000400,롯데손해보험,KOSPI,2035.0,2,True,False,False,False,True,17404223390.15,24.23687423687424,31.491416309012877,1011360405.0,12.060088436610329
000540,흥국화재,KOSPI,4615.0,2,True,False,False,False,True,12674845940.25,35.53597650513951,24.581724581724572,1199876925.0,12.186791615769344
000650,천일고속,KOSPI,226000.0,2,True,False,False,False,True,2372838775.0,1.8018018018018056,28.174603174603178,437988000.0,65.45594643912813
000670,영풍,KOSPI,51200.0,2,True,False,False,False,True,3366949300.0,13.39977851605758,34.31372549019608,1616179200.0,6.784619177266205
000700,유수홀딩스,KOSPI,6450.0,2,False,True,False,False,True,487855930.0,14.15929203539823,48.21428571428571,391721400.0,8.758884083263773
000810,삼성화재,KOSPI,465000.0,2,True,False,False,True,False,76617683050.0,0.0,25.36945812807882,45237990000.0,-0.7232259614101566
000815,삼성화재우,KOSPI,383500.0,2,True,False,False,False,True,8513213175.0,7.272727272727275,29.777777777777786,5827666000.0,8.77889661040987
000860,강남제비스코,KOSPI,15250.0,2,True,False,False,False,True,1247053679.5,21.031746031746025,22.283609576427253,529342750.0,14.497225788529256
000910,유니온,KOSPI,4415.0,2,True,True,False,False,False,1207008868.25,13.642213642213651,46.58634538152611,915039655.0,-2.9499692253582954
001020,페이퍼코리아,KOSPI,719.0,2,True,True,False,False,False,1366416522.15,22.905982905982913,55.393053016453386,78895870.0,4.298883755340066
001060,중외제약,KOSPI,31650.0,2,True,False,False,False,True,4102393405.0,24.117647058823533,27.71929824561404,1812658800.0,25.16560219880173
001250,글로벌,KOSPI,2515.0,2,True,True,False,False,False,3752216630.75,13.800904977375561,41.1764705882353,3206345835.0,-0.26767126003767183
001270,부국증권,KOSPI,78300.0,2,True,False,False,False,True,10845078485.0,41.59132007233273,32.92349726775956,2282601600.0,27.367813193873978
001360,삼성제약,KOSPI,1811.0,2,True,False,False,False,True,2801914000.4,28.16702052370843,37.795275590551185,694862590.0,9.845452119271169
001390,케미칼,KOSPI,5150.0,2,True,False,False,False,True,5556846796.75,12.691466083150992,37.632508833922266,3170654150.0,2.393319581479725
001450,현대해상,KOSPI,29200.0,2,True,False,False,False,True,34098410065.0,10.396975425330822,18.478260869565204,7264609600.0,3.2367551132245653
001500,현대차증권,KOSPI,10980.0,2,True,False,False,False,True,20775186214.0,39.69465648854962,36.3901018922853,2318152500.0,27.05245252889923
001520,동양,KOSPI,810.0,2,True,False,False,False,True,1712785279.25,0.0,26.433915211970074,1072506420.0,4.700537074977218
001530,동일,KOSPI,22550.0,2,True,True,False,False,False,2029268747.5,19.946808510638302,43.82716049382716,746427550.0,-18.059191060711967
001720,신영증권,KOSPI,199700.0,2,True,False,False,False,True,16707237965.0,54.44702242846093,33.74485596707818,5466388100.0,36.62174180748443
002020,코오롱,KOSPI,55900.0,2,True,False,False,False,True,4667278600.0,31.2206572769953,38.34586466165414,2991544400.0,17.4412924844926
002100,경농,KOSPI,9690.0,2,True,False,False,False,True,4278281847.5,8.14732142857142,48.57142857142858,2752715820.0,1.2406947890818865
002170,삼양통상,KOSPI,58700.0,2,False,True,False,False,True,280834510.0,10.546139359698682,42.94871794871795,200636600.0,6.450501423571442
002310,아세아제지,KOSPI,8980.0,2,True,False,False,False,True,5357000301.0,20.375335120643424,26.493506493506487,3013292880.0,11.444119709351753
002350,넥센타이어,KOSPI,7080.0,2,True,False,False,False,True,1979285912.0,0.0,20.218579234972665,1023074160.0,2.554445836622654
002360,에너지화학,KOSPI,394.0,2,True,True,False,False,False,6447429989.75,12.250712250712258,49.40047961630696,1077942236.0,-5.472517453995829
002620,제일파마홀딩스,KOSPI,9170.0,2,False,False,True,False,True,613763974.0,16.815286624203818,65.28662420382166,272468210.0,8.771076620149355
002760,보락,KOSPI,1208.0,2,True,False,False,False,True,1127961486.3,18.8976377952756,39.62765957446808,653924224.0,12.702862820650363
002780,진흥기업,KOSPI,793.0,2,False,True,False,False,True,910895528.7,17.481481481481474,43.6241610738255,3585976927.0,8.386638237384503
003030,세아제강지주,KOSPI,159600.0,2,True,False,True,False,False,4452110395.0,41.23893805309735,60.24464831804281,7691922000.0,-5.225934602331939
003070,코오롱글로벌,KOSPI,10040.0,2,False,True,False,False,True,691955148.0,15.935334872979222,45.841784989858006,591014640.0,7.36762181787074
003230,삼양식품,KOSPI,1038000.0,2,True,False,False,True,False,68646131700.0,1.5655577299412915,28.65853658536585,33495222000.0,-21.08714244987171
003475,유안타증권우,KOSPI,4530.0,2,False,True,False,False,True,470607074.0,20.96128170894527,40.92140921409214,125417580.0,18.198837580968164
003530,한화투자증권,KOSPI,7420.0,2,True,False,False,False,True,132795308590.0,62.71929824561404,39.59731543624161,17102580600.0,28.67200776887593
003540,대신증권,KOSPI,39650.0,2,True,False,False,False,True,21389587595.0,53.68217054263567,33.79953379953379,3483569700.0,39.79233874521832
003545,대신증권우,KOSPI,26250.0,2,True,False,False,False,True,4752642720.0,27.118644067796605,39.269406392694066,2225790000.0,23.224684368772763
003547,대신증권2우B,KOSPI,24900.0,2,True,False,False,False,True,1486289717.5,25.125628140703515,38.07339449541284,349571100.0,23.089091291076038
003720,삼영,KOSPI,7180.0,2,True,False,False,False,True,29788260093.0,31.743119266055043,38.17330210772834,4122799080.0,34.03274281767441
003850,보령,KOSPI,9340.0,2,True,False,False,False,True,3013558201.5,9.36768149882905,38.315217391304344,1072558900.0,6.187647443367528
004060,세계물산,KOSPI,517.0,2,True,False,False,False,True,23492037038.95,66.77419354838709,26.454033771106936,1916961552.0,45.218600339873326
