symbol,name,market,strategy,score,price,pb_proxy,volume_ratio,returns_3m,rsi,ma_aligned,checks
382900,범한퓨얼셀,KOSDAQ,그레이엄 순유동자산,70,31700.0,2.49,2.16,4.79,51.3,True,"['❌ 52주 저가 대비 2.49', '✅ 거래량 2.2배', '✅ 3M 수익 4.8%', '✅ RSI 51.3', '✅ 정배열']"
389020,자람테크놀로지,KOSDAQ,그레이엄 순유동자산,70,55900.0,1.82,1.85,42.78,51.6,True,"['❌ 52주 저가 대비 1.82', '✅ 거래량 1.8배', '✅ 3M 수익 42.8%', '✅ RSI 51.6', '✅ 정배열']"
389260,대명에너지,KOSDAQ,그레이엄 순유동자산,70,20400.0,1.79,1.9,3.34,52.0,True,"['❌ 52주 저가 대비 1.79', '✅ 거래량 1.9배', '✅ 3M 수익 3.3%', '✅ RSI 52.0', '✅ 정배열']"
425040,티이엠씨,KOSDAQ,그레이엄 순유동자산,70,9710.0,1.63,1.87,28.95,51.0,True,"['❌ 52주 저가 대비 1.63', '✅ 거래량 1.9배', '✅ 3M 수익 29.0%', '✅ RSI 51.0', '✅ 정배열']"
441270,파인엠텍,KOSDAQ,그레이엄 순유동자산,70,10850.0,2.8,1.67,6.37,51.8,True,"['❌ 52주 저가 대비 2.80', '✅ 거래량 1.7배', '✅ 3M 수익 6.4%', '✅ RSI 51.8', '✅ 정배열']"
448710,코츠테크놀로지,KOSDAQ,그레이엄 순유동자산,70,21300.0,1.37,0.93,34.13,56.6,True,"['⚡ 52주 저가 대비 1.37', '✅ 3M 수익 34.1%', '✅ RSI 56.6', '✅ 정배열']"
448900,한국피아이엠,KOSDAQ,그레이엄 순유동자산,70,112500.0,9.83,1.6,85.95,57.1,True,"['❌ 52주 저가 대비 9.83', '✅ 거래량 1.6배', '✅ 3M 수익 86.0%', '✅ RSI 57.1', '✅ 정배열']"
001230,동국홀딩스,KOSPI,그레이엄 순유동자산,70,9680.0,1.49,0.8,25.23,51.0,True,"['⚡ 52주 저가 대비 1.49', '✅ 3M 수익 25.2%', '✅ RSI 51.0', '✅ 정배열']"
001550,조비,KOSPI,그레이엄 순유동자산,70,17450.0,1.75,2.33,51.87,58.8,True,"['❌ 52주 저가 대비 1.75', '✅ 거래량 2.3배', '✅ 3M 수익 51.9%', '✅ RSI 58.8', '✅ 정배열']"
001560,제일연마,KOSPI,그레이엄 순유동자산,70,11850.0,1.42,0.66,22.16,57.5,True,"['⚡ 52주 저가 대비 1.42', '✅ 3M 수익 22.2%', '✅ RSI 57.5', '✅ 정배열']"
002420,세기상사,KOSPI,그레이엄 순유동자산,70,5730.0,1.27,0.35,-4.82,55.4,True,"['✅ 52주 저가 대비 1.27', '⚡ 3M 수익 -4.8%', '✅ RSI 55.4', '✅ 정배열']"
004080,신흥,KOSPI,그레이엄 순유동자산,70,13800.0,1.03,0.46,-0.29,34.4,True,"['✅ 52주 저가 대비 1.03', '⚡ 3M 수익 -0.3%', '✅ RSI 34.4', '✅ 정배열']"
004105,태양금속우,KOSPI,그레이엄 순유동자산,70,3920.0,1.32,0.77,5.95,45.9,True,"['⚡ 52주 저가 대비 1.32', '✅ 3M 수익 5.9%', '✅ RSI 45.9', '✅ 정배열']"
005750,대림바스,KOSPI,그레이엄 순유동자산,70,5530.0,1.46,1.34,7.38,50.4,True,"['⚡ 52주 저가 대비 1.46', '⚡ 거래량 1.3배', '⚡ 3M 수익 7.4%', '✅ RSI 50.4', '✅ 정배열']"
006110,삼아알미늄,KOSPI,그레이엄 순유동자산,70,36450.0,2.07,1.74,41.55,59.1,True,"['❌ 52주 저가 대비 2.07', '✅ 거래량 1.7배', '✅ 3M 수익 41.6%', '✅ RSI 59.1', '✅ 정배열']"
006980,우성,KOSPI,그레이엄 순유동자산,70,21400.0,1.49,0.64,27.15,39.0,True,"['⚡ 52주 저가 대비 1.49', '✅ 3M 수익 27.2%', '✅ RSI 39.0', '✅ 정배열']"
009900,명신산업,KOSPI,그레이엄 순유동자산,70,10800.0,1.49,0.84,17.52,57.4,True,"['⚡ 52주 저가 대비 1.49', '✅ 3M 수익 17.5%', '✅ RSI 57.4', '✅ 정배열']"
010140,삼성중공업,KOSPI,그레이엄 순유동자산,70,28750.0,2.26,1.52,9.32,48.5,True,"['❌ 52주 저가 대비 2.26', '✅ 거래량 1.5배', '✅ 3M 수익 9.3%', '✅ RSI 48.5', '✅ 정배열']"
010770,평화홀딩스,KOSPI,그레이엄 순유동자산,70,3980.0,1.13,0.31,-0.13,51.2,True,"['✅ 52주 저가 대비 1.13', '⚡ 3M 수익 -0.1%', '✅ RSI 51.2', '✅ 정배열']"
017040,광명전기,KOSPI,그레이엄 순유동자산,70,1443.0,1.44,0.66,10.24,44.1,True,"['⚡ 52주 저가 대비 1.44', '✅ 3M 수익 10.2%', '✅ RSI 44.1', '✅ 정배열']"
031430,신세계인터내셔날,KOSPI,그레이엄 순유동자산,70,12570.0,1.41,0.52,15.22,47.9,True,"['⚡ 52주 저가 대비 1.41', '✅ 3M 수익 15.2%', '✅ RSI 47.9', '✅ 정배열']"
044820,코스맥스비티아이,KOSPI,그레이엄 순유동자산,70,14330.0,1.5,0.62,3.02,50.6,True,"['⚡ 52주 저가 대비 1.50', '✅ 3M 수익 3.0%', '✅ RSI 50.6', '✅ 정배열']"
053210,스카이라이프,KOSPI,그레이엄 순유동자산,70,5170.0,1.21,0.79,-4.26,46.2,True,"['✅ 52주 저가 대비 1.21', '⚡ 3M 수익 -4.3%', '✅ RSI 46.2', '✅ 정배열']"
090355,노루페인트우,KOSPI,그레이엄 순유동자산,70,13130.0,1.1,0.45,-2.88,48.9,True,"['✅ 52주 저가 대비 1.10', '⚡ 3M 수익 -2.9%', '✅ RSI 48.9', '✅ 정배열']"
092790,넥스틸,KOSPI,그레이엄 순유동자산,70,11830.0,1.3,0.84,20.1,47.8,True,"['⚡ 52주 저가 대비 1.30', '✅ 3M 수익 20.1%', '✅ RSI 47.8', '✅ 정배열']"
096760,홀딩스,KOSPI,그레이엄 순유동자산,70,4315.0,1.48,0.84,15.22,45.9,True,"['⚡ 52주 저가 대비 1.48', '✅ 3M 수익 15.2%', '✅ RSI 45.9', '✅ 정배열']"
097230,중공업,KOSPI,그레이엄 순유동자산,70,26550.0,4.68,1.52,9.71,52.8,True,"['❌ 52주 저가 대비 4.68', '✅ 거래량 1.5배', '✅ 3M 수익 9.7%', '✅ RSI 52.8', '✅ 정배열']"
109070,주성코퍼레이션,KOSPI,그레이엄 순유동자산,70,901.0,1.27,1.89,8.03,64.9,False,"['✅ 52주 저가 대비 1.27', '✅ 거래량 1.9배', '✅ 3M 수익 8.0%', '❌ RSI 64.9', '❌ 역배열/혼조']"
269370,글로벌인프라,KOSPI,그레이엄 순유동자산,70,19145.0,1.38,0.97,10.44,57.4,True,"['⚡ 52주 저가 대비 1.38', '✅ 3M 수익 10.4%', '✅ RSI 57.4', '✅ 정배열']"
269420,글로벌인프라,KOSPI,그레이엄 순유동자산,70,24495.0,1.37,0.62,11.35,58.8,True,"['⚡ 52주 저가 대비 1.37', '✅ 3M 수익 11.3%', '✅ RSI 58.8', '✅ 정배열']"
269530,글로벌인프라,KOSPI,그레이엄 순유동자산,70,22230.0,1.37,0.62,10.78,53.5,True,"['⚡ 52주 저가 대비 1.37', '✅ 3M 수익 10.8%', '✅ RSI 53.5', '✅ 정배열']"
336260,두산퓨얼셀,KOSPI,그레이엄 순유동자산,70,42850.0,3.36,1.64,33.49,59.9,True,"['❌ 52주 저가 대비 3.36', '✅ 거래량 1.6배', '✅ 3M 수익 33.5%', '✅ RSI 59.9', '✅ 정배열']"
435540,액티브,KOSPI,그레이엄 순유동자산,70,16697.0,1.32,0.68,1.63,51.8,True,"['⚡ 52주 저가 대비 1.32', '✅ 3M 수익 1.6%', '✅ RSI 51.8', '✅ 정배열']"
435550,액티브,KOSPI,그레이엄 순유동자산,70,17125.0,1.35,0.6,1.84,43.5,True,"['⚡ 52주 저가 대비 1.35', '✅ 3M 수익 1.8%', '✅ RSI 43.5', '✅ 정배열']"
441640,미국배당커버드콜액티브,KOSPI,그레이엄 순유동자산,70,12860.0,1.33,0.76,1.75,55.2,True,"['⚡ 52주 저가 대비 1.33', '✅ 3M 수익 1.7%', '✅ RSI 55.2', '✅ 정배열']"
449690,한중반도체,KOSPI,그레이엄 순유동자산,70,36635.0,2.59,1.83,39.67,51.7,True,"['❌ 52주 저가 대비 2.59', '✅ 거래량 1.8배', '✅ 3M 수익 39.7%', '✅ RSI 51.7', '✅ 정배열']"
476000,포스트IPO액티브,KOSPI,그레이엄 순유동자산,70,13275.0,2.37,2.04,6.88,56.5,True,"['❌ 52주 저가 대비 2.37', '✅ 거래량 2.0배', '✅ 3M 수익 6.9%', '✅ RSI 56.5', '✅ 정배열']"
487950,대만테크고배당다우존스,KOSPI,그레이엄 순유동자산,70,10800.0,1.55,1.59,9.51,57.4,True,"['❌ 52주 저가 대비 1.55', '✅ 거래량 1.6배', '✅ 3M 수익 9.5%', '✅ RSI 57.4', '✅ 정배열']"
002680,한탑,KOSDAQ,그레이엄 순유동자산,65,782.0,1.23,0.64,8.31,64.6,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 8.3%', '❌ RSI 64.6', '✅ 정배열']"
004780,대륙제관,KOSDAQ,그레이엄 순유동자산,65,3805.0,1.11,0.62,5.26,41.3,False,"['✅ 52주 저가 대비 1.11', '✅ 3M 수익 5.3%', '✅ RSI 41.3', '❌ 역배열/혼조']"
010470,오리콤,KOSDAQ,그레이엄 순유동자산,65,5850.0,1.07,0.36,0.52,40.4,False,"['✅ 52주 저가 대비 1.07', '✅ 3M 수익 0.5%', '✅ RSI 40.4', '❌ 역배열/혼조']"
013030,하이록코리아,KOSDAQ,그레이엄 순유동자산,65,35800.0,1.43,1.05,7.99,35.5,False,"['⚡ 52주 저가 대비 1.43', '⚡ 거래량 1.1배', '✅ 3M 수익 8.0%', '✅ RSI 35.5', '❌ 역배열/혼조']"
014620,성광벤드,KOSDAQ,그레이엄 순유동자산,65,33150.0,1.47,1.32,20.99,37.2,False,"['⚡ 52주 저가 대비 1.47', '⚡ 거래량 1.3배', '✅ 3M 수익 21.0%', '✅ RSI 37.2', '❌ 역배열/혼조']"
017250,인터엠,KOSDAQ,그레이엄 순유동자산,65,1027.0,1.05,0.35,1.68,35.2,False,"['✅ 52주 저가 대비 1.05', '✅ 3M 수익 1.7%', '✅ RSI 35.2', '❌ 역배열/혼조']"
019770,서연탑메탈,KOSDAQ,그레이엄 순유동자산,65,3900.0,1.14,0.46,3.17,40.6,False,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 3.2%', '✅ RSI 40.6', '❌ 역배열/혼조']"
024120,오토시스,KOSDAQ,그레이엄 순유동자산,65,3615.0,1.16,0.32,1.12,46.3,False,"['✅ 52주 저가 대비 1.16', '✅ 3M 수익 1.1%', '✅ RSI 46.3', '❌ 역배열/혼조']"
035610,솔본,KOSDAQ,그레이엄 순유동자산,65,3770.0,1.08,0.52,3.71,37.8,False,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 3.7%', '✅ RSI 37.8', '❌ 역배열/혼조']"
037030,파워넷,KOSDAQ,그레이엄 순유동자산,65,2905.0,1.5,1.28,4.31,47.1,False,"['⚡ 52주 저가 대비 1.50', '⚡ 거래량 1.3배', '✅ 3M 수익 4.3%', '✅ RSI 47.1', '❌ 역배열/혼조']"
042110,에스씨디,KOSDAQ,그레이엄 순유동자산,65,1330.0,1.1,1.08,0.0,40.2,False,"['✅ 52주 저가 대비 1.10', '⚡ 거래량 1.1배', '⚡ 3M 수익 0.0%', '✅ RSI 40.2', '❌ 역배열/혼조']"
045390,대아티아이,KOSDAQ,그레이엄 순유동자산,65,4400.0,1.46,1.07,9.73,42.0,False,"['⚡ 52주 저가 대비 1.46', '⚡ 거래량 1.1배', '✅ 3M 수익 9.7%', '✅ RSI 42.0', '❌ 역배열/혼조']"
047080,한빛소프트,KOSDAQ,그레이엄 순유동자산,65,1223.0,1.14,0.98,0.66,51.9,False,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 0.7%', '✅ RSI 51.9', '❌ 역배열/혼조']"
049960,쎌바이오텍,KOSDAQ,그레이엄 순유동자산,65,14000.0,1.22,0.57,1.16,37.2,False,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 1.2%', '✅ RSI 37.2', '❌ 역배열/혼조']"
050860,아세아텍,KOSDAQ,그레이엄 순유동자산,65,2030.0,1.09,0.86,6.9,42.1,False,"['✅ 52주 저가 대비 1.09', '✅ 3M 수익 6.9%', '✅ RSI 42.1', '❌ 역배열/혼조']"
051160,지어소프트,KOSDAQ,그레이엄 순유동자산,65,7680.0,1.19,0.93,10.19,56.8,False,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 10.2%', '✅ RSI 56.8', '❌ 역배열/혼조']"
051380,피씨디렉트,KOSDAQ,그레이엄 순유동자산,65,2010.0,1.2,1.23,-2.43,54.7,False,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.2배', '⚡ 3M 수익 -2.4%', '✅ RSI 54.7', '❌ 역배열/혼조']"
052770,아이톡시,KOSDAQ,그레이엄 순유동자산,65,445.0,1.0,1.54,-56.37,48.5,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 1.5배', '❌ 3M 수익 -56.4%', '✅ RSI 48.5', '❌ 역배열/혼조']"
053160,프리엠스,KOSDAQ,그레이엄 순유동자산,65,7980.0,1.23,0.7,8.42,66.0,True,"['✅ 52주 저가 대비 1.23', '✅ 3M 수익 8.4%', '❌ RSI 66.0', '✅ 정배열']"
058110,멕아이씨에스,KOSDAQ,그레이엄 순유동자산,65,1774.0,1.19,1.6,-10.76,50.8,False,"['✅ 52주 저가 대비 1.19', '✅ 거래량 1.6배', '❌ 3M 수익 -10.8%', '✅ RSI 50.8', '❌ 역배열/혼조']"
060570,드림어스컴퍼니,KOSDAQ,그레이엄 순유동자산,65,1356.0,1.23,1.51,-12.85,49.1,False,"['✅ 52주 저가 대비 1.23', '✅ 거래량 1.5배', '❌ 3M 수익 -12.9%', '✅ RSI 49.1', '❌ 역배열/혼조']"
064520,테크엘,KOSDAQ,그레이엄 순유동자산,65,1723.0,1.19,0.3,2.19,36.4,False,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 2.2%', '✅ RSI 36.4', '❌ 역배열/혼조']"
067920,이글루,KOSDAQ,그레이엄 순유동자산,65,6050.0,1.22,0.85,10.0,77.2,True,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 10.0%', '❌ RSI 77.2', '✅ 정배열']"
071850,캐스텍코리아,KOSDAQ,그레이엄 순유동자산,65,1445.0,1.0,2.87,-5.25,31.3,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 2.9배', '❌ 3M 수익 -5.2%', '✅ RSI 31.3', '❌ 역배열/혼조']"
073110,엘엠에스,KOSDAQ,그레이엄 순유동자산,65,5160.0,1.14,0.34,0.39,39.2,False,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 0.4%', '✅ RSI 39.2', '❌ 역배열/혼조']"
076080,웰크론한텍,KOSDAQ,그레이엄 순유동자산,65,1172.0,1.2,1.16,-2.41,45.0,False,"['✅ 52주 저가 대비 1.20', '⚡ 거래량 1.2배', '⚡ 3M 수익 -2.4%', '✅ RSI 45.0', '❌ 역배열/혼조']"
078340,컴투스,KOSDAQ,그레이엄 순유동자산,65,33000.0,1.14,1.03,10.0,41.7,False,"['✅ 52주 저가 대비 1.14', '⚡ 거래량 1.0배', '⚡ 3M 수익 10.0%', '✅ RSI 41.7', '❌ 역배열/혼조']"
080420,모다이노칩,KOSDAQ,그레이엄 순유동자산,65,2115.0,1.29,0.92,5.75,53.8,False,"['✅ 52주 저가 대비 1.29', '✅ 3M 수익 5.8%', '✅ RSI 53.8', '❌ 역배열/혼조']"
082850,우리바이오,KOSDAQ,그레이엄 순유동자산,65,1820.0,1.18,1.56,-15.74,45.7,False,"['✅ 52주 저가 대비 1.18', '✅ 거래량 1.6배', '❌ 3M 수익 -15.7%', '✅ RSI 45.7', '❌ 역배열/혼조']"
086980,쇼박스,KOSDAQ,그레이엄 순유동자산,65,2785.0,1.19,0.79,12.3,45.8,False,"['✅ 52주 저가 대비 1.19', '✅ 3M 수익 12.3%', '✅ RSI 45.8', '❌ 역배열/혼조']"
087260,모바일어플라이언스,KOSDAQ,그레이엄 순유동자산,65,1905.0,1.21,1.24,16.44,42.1,False,"['✅ 52주 저가 대비 1.21', '⚡ 거래량 1.2배', '⚡ 3M 수익 16.4%', '✅ RSI 42.1', '❌ 역배열/혼조']"
088340,유라클,KOSDAQ,그레이엄 순유동자산,65,12100.0,1.23,1.54,-19.49,38.5,False,"['✅ 52주 저가 대비 1.23', '✅ 거래량 1.5배', '❌ 3M 수익 -19.5%', '✅ RSI 38.5', '❌ 역배열/혼조']"
093380,풍강,KOSDAQ,그레이엄 순유동자산,65,2615.0,1.12,1.92,-6.94,35.2,False,"['✅ 52주 저가 대비 1.12', '✅ 거래량 1.9배', '❌ 3M 수익 -6.9%', '✅ RSI 35.2', '❌ 역배열/혼조']"
096250,와이즈넛,KOSDAQ,그레이엄 순유동자산,65,11060.0,1.21,1.82,-15.57,45.8,False,"['✅ 52주 저가 대비 1.21', '✅ 거래량 1.8배', '❌ 3M 수익 -15.6%', '✅ RSI 45.8', '❌ 역배열/혼조']"
101970,우양에이치씨,KOSDAQ,그레이엄 순유동자산,65,12360.0,1.14,0.59,1.56,45.2,False,"['✅ 52주 저가 대비 1.14', '✅ 3M 수익 1.6%', '✅ RSI 45.2', '❌ 역배열/혼조']"
108860,셀바스AI,KOSDAQ,그레이엄 순유동자산,65,11900.0,1.28,2.39,-10.59,46.8,False,"['✅ 52주 저가 대비 1.28', '✅ 거래량 2.4배', '❌ 3M 수익 -10.6%', '✅ RSI 46.8', '❌ 역배열/혼조']"
110020,전진바이오팜,KOSDAQ,그레이엄 순유동자산,65,2325.0,1.3,1.85,-15.15,53.1,False,"['✅ 52주 저가 대비 1.30', '✅ 거래량 1.8배', '❌ 3M 수익 -15.1%', '✅ RSI 53.1', '❌ 역배열/혼조']"
115450,테라퓨틱스,KOSDAQ,그레이엄 순유동자산,65,2950.0,1.22,0.82,0.85,58.9,False,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 0.9%', '✅ RSI 58.9', '❌ 역배열/혼조']"
115530,씨엔플러스,KOSDAQ,그레이엄 순유동자산,65,288.0,1.13,1.67,-14.79,55.9,False,"['✅ 52주 저가 대비 1.13', '✅ 거래량 1.7배', '❌ 3M 수익 -14.8%', '✅ RSI 55.9', '❌ 역배열/혼조']"
119610,인터로조,KOSDAQ,그레이엄 순유동자산,65,17910.0,1.2,0.95,6.42,46.1,False,"['✅ 52주 저가 대비 1.20', '✅ 3M 수익 6.4%', '✅ RSI 46.1', '❌ 역배열/혼조']"
124560,태웅로직스,KOSDAQ,그레이엄 순유동자산,65,2785.0,1.12,0.26,0.18,44.6,False,"['✅ 52주 저가 대비 1.12', '✅ 3M 수익 0.2%', '✅ RSI 44.6', '❌ 역배열/혼조']"
126700,하이비젼시스템,KOSDAQ,그레이엄 순유동자산,65,17600.0,1.24,1.16,11.39,46.3,False,"['✅ 52주 저가 대비 1.24', '⚡ 거래량 1.2배', '⚡ 3M 수익 11.4%', '✅ RSI 46.3', '❌ 역배열/혼조']"
133750,메가엠디,KOSDAQ,그레이엄 순유동자산,65,1881.0,1.08,0.79,3.01,45.6,False,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 3.0%', '✅ RSI 45.6', '❌ 역배열/혼조']"
136480,하림,KOSDAQ,그레이엄 순유동자산,65,3095.0,1.08,0.49,1.48,32.0,False,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 1.5%', '✅ RSI 32.0', '❌ 역배열/혼조']"
140860,파크시스템스,KOSDAQ,그레이엄 순유동자산,65,252000.0,1.37,1.19,16.13,45.1,False,"['⚡ 52주 저가 대비 1.37', '⚡ 거래량 1.2배', '✅ 3M 수익 16.1%', '✅ RSI 45.1', '❌ 역배열/혼조']"
143240,사람인,KOSDAQ,그레이엄 순유동자산,65,13710.0,1.07,0.6,1.03,39.6,False,"['✅ 52주 저가 대비 1.07', '✅ 3M 수익 1.0%', '✅ RSI 39.6', '❌ 역배열/혼조']"
173130,오파스넷,KOSDAQ,그레이엄 순유동자산,65,7260.0,1.22,0.82,2.25,40.9,False,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 2.3%', '✅ RSI 40.9', '❌ 역배열/혼조']"
179530,애드바이오텍,KOSDAQ,그레이엄 순유동자산,65,1687.0,1.25,2.76,-42.52,52.5,False,"['✅ 52주 저가 대비 1.25', '✅ 거래량 2.8배', '❌ 3M 수익 -42.5%', '✅ RSI 52.5', '❌ 역배열/혼조']"
188260,세니젠,KOSDAQ,그레이엄 순유동자산,65,1738.0,1.13,3.28,-14.59,50.5,False,"['✅ 52주 저가 대비 1.13', '✅ 거래량 3.3배', '❌ 3M 수익 -14.6%', '✅ RSI 50.5', '❌ 역배열/혼조']"
189330,씨이랩,KOSDAQ,그레이엄 순유동자산,65,4485.0,1.29,1.38,-4.98,50.5,False,"['✅ 52주 저가 대비 1.29', '⚡ 거래량 1.4배', '⚡ 3M 수익 -5.0%', '✅ RSI 50.5', '❌ 역배열/혼조']"
206640,바디텍메드,KOSDAQ,그레이엄 순유동자산,65,12580.0,1.11,1.65,-6.26,42.9,False,"['✅ 52주 저가 대비 1.11', '✅ 거래량 1.7배', '❌ 3M 수익 -6.3%', '✅ RSI 42.9', '❌ 역배열/혼조']"
215090,솔디펜스,KOSDAQ,그레이엄 순유동자산,65,2980.0,1.28,0.55,18.25,38.1,False,"['✅ 52주 저가 대비 1.28', '✅ 3M 수익 18.3%', '✅ RSI 38.1', '❌ 역배열/혼조']"
216050,인크로스,KOSDAQ,그레이엄 순유동자산,65,6970.0,1.11,0.45,1.01,40.8,False,"['✅ 52주 저가 대비 1.11', '✅ 3M 수익 1.0%', '✅ RSI 40.8', '❌ 역배열/혼조']"
222040,코스맥스엔비티,KOSDAQ,그레이엄 순유동자산,65,3345.0,1.13,0.9,3.72,44.8,False,"['✅ 52주 저가 대비 1.13', '✅ 3M 수익 3.7%', '✅ RSI 44.8', '❌ 역배열/혼조']"
225430,케이엠제약,KOSDAQ,그레이엄 순유동자산,65,401.0,1.18,2.26,-24.62,44.5,False,"['✅ 52주 저가 대비 1.18', '✅ 거래량 2.3배', '❌ 3M 수익 -24.6%', '✅ RSI 44.5', '❌ 역배열/혼조']"
228850,레이언스,KOSDAQ,그레이엄 순유동자산,65,6050.0,1.24,0.5,17.93,66.0,True,"['✅ 52주 저가 대비 1.24', '✅ 3M 수익 17.9%', '❌ RSI 66.0', '✅ 정배열']"
250930,예선테크,KOSDAQ,그레이엄 순유동자산,65,384.0,1.25,2.13,-26.01,45.6,False,"['✅ 52주 저가 대비 1.25', '✅ 거래량 2.1배', '❌ 3M 수익 -26.0%', '✅ RSI 45.6', '❌ 역배열/혼조']"
277880,티에스아이,KOSDAQ,그레이엄 순유동자산,65,4470.0,1.0,2.18,-19.46,31.6,False,"['✅ 52주 저가 대비 1.00', '✅ 거래량 2.2배', '❌ 3M 수익 -19.5%', '✅ RSI 31.6', '❌ 역배열/혼조']"
290120,오토리드,KOSDAQ,그레이엄 순유동자산,65,2685.0,1.25,0.6,11.64,41.0,False,"['✅ 52주 저가 대비 1.25', '✅ 3M 수익 11.6%', '✅ RSI 41.0', '❌ 역배열/혼조']"
290520,신도기연,KOSDAQ,그레이엄 순유동자산,65,1694.0,1.22,0.33,0.95,56.6,False,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 1.0%', '✅ RSI 56.6', '❌ 역배열/혼조']"
302550,리메드,KOSDAQ,그레이엄 순유동자산,65,3175.0,1.15,0.08,4.27,50.7,False,"['✅ 52주 저가 대비 1.15', '✅ 3M 수익 4.3%', '✅ RSI 50.7', '❌ 역배열/혼조']"
304100,솔트룩스,KOSDAQ,그레이엄 순유동자산,65,25250.0,1.3,1.6,-21.71,44.7,False,"['✅ 52주 저가 대비 1.30', '✅ 거래량 1.6배', '❌ 3M 수익 -21.7%', '✅ RSI 44.7', '❌ 역배열/혼조']"
310870,디와이씨,KOSDAQ,그레이엄 순유동자산,65,1609.0,1.39,1.12,17.79,65.9,True,"['⚡ 52주 저가 대비 1.39', '⚡ 거래량 1.1배', '✅ 3M 수익 17.8%', '❌ RSI 65.9', '✅ 정배열']"
318010,팜스빌,KOSDAQ,그레이엄 순유동자산,65,3435.0,1.04,0.07,0.29,48.1,False,"['✅ 52주 저가 대비 1.04', '✅ 3M 수익 0.3%', '✅ RSI 48.1', '❌ 역배열/혼조']"
332290,누보,KOSDAQ,그레이엄 순유동자산,65,1362.0,1.36,1.17,2.41,60.2,True,"['⚡ 52주 저가 대비 1.36', '⚡ 거래량 1.2배', '✅ 3M 수익 2.4%', '❌ RSI 60.2', '✅ 정배열']"
332370,아이디피,KOSDAQ,그레이엄 순유동자산,65,5060.0,1.21,0.98,1.5,44.3,False,"['✅ 52주 저가 대비 1.21', '✅ 3M 수익 1.5%', '✅ RSI 44.3', '❌ 역배열/혼조']"
353190,휴럼,KOSDAQ,그레이엄 순유동자산,65,690.0,1.08,0.33,1.77,54.5,False,"['✅ 52주 저가 대비 1.08', '✅ 3M 수익 1.8%', '✅ RSI 54.5', '❌ 역배열/혼조']"
357230,에이치피오,KOSDAQ,그레이엄 순유동자산,65,2440.0,1.06,0.5,2.09,52.0,False,"['✅ 52주 저가 대비 1.06', '✅ 3M 수익 2.1%', '✅ RSI 52.0', '❌ 역배열/혼조']"
365900,브이씨,KOSDAQ,그레이엄 순유동자산,65,2935.0,1.13,0.75,3.89,48.4,False,"['✅ 52주 저가 대비 1.13', '✅ 3M 수익 3.9%', '✅ RSI 48.4', '❌ 역배열/혼조']"
376300,디어유,KOSDAQ,그레이엄 순유동자산,65,37900.0,1.23,1.33,12.8,42.7,False,"['✅ 52주 저가 대비 1.23', '⚡ 거래량 1.3배', '⚡ 3M 수익 12.8%', '✅ RSI 42.7', '❌ 역배열/혼조']"
382480,지아이텍,KOSDAQ,그레이엄 순유동자산,65,2320.0,1.22,0.24,11.0,51.8,False,"['✅ 52주 저가 대비 1.22', '✅ 3M 수익 11.0%', '✅ RSI 51.8', '❌ 역배열/혼조']"
431190,케이쓰리아이,KOSDAQ,그레이엄 순유동자산,65,4200.0,1.1,2.29,-21.79,34.1,False,"['✅ 52주 저가 대비 1.10', '✅ 거래량 2.3배', '❌ 3M 수익 -21.8%', '✅ RSI 34.1', '❌ 역배열/혼조']"
458650,성우,KOSDAQ,그레이엄 순유동자산,65,12250.0,1.27,0.55,15.57,37.7,False,"['✅ 52주 저가 대비 1.27', '✅ 3M 수익 15.6%', '✅ RSI 37.7', '❌ 역배열/혼조']"
461300,아이스크림미디어,KOSDAQ,그레이엄 순유동자산,65,16710.0,1.31,1.78,-4.51,56.4,False,"['⚡ 52주 저가 대비 1.31', '✅ 거래량 1.8배', '⚡ 3M 수익 -4.5%', '✅ RSI 56.4', '❌ 역배열/혼조']"
462980,아이지넷,KOSDAQ,그레이엄 순유동자산,65,2295.0,1.3,0.37,20.54,62.6,True,"['✅ 52주 저가 대비 1.30', '✅ 3M 수익 20.5%', '❌ RSI 62.6', '✅ 정배열']"
000220,유유제약,KOSPI,그레이엄 순유동자산,65,4305.0,1.05,0.39,0.12,33.9,False,"['✅ 52주 저가 대비 1.05', '✅ 3M 수익 0.1%', '✅ RSI 33.9', '❌ 역배열/혼조']"
